date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2006-01-02,ShippingTransportation,133294000,2463986000,79.83,79.83,75.28,75.5,-4.33,25371
2006-01-03,ShippingTransportation,78259000,1414604000,75.5,76.07,75.31,75.82,0.32,16140
2006-01-04,ShippingTransportation,74188000,1319024000,75.82,76.45,75.26,75.43,-0.39,15240
2006-01-05,ShippingTransportation,79359000,1496360000,75.43,76.67,75.43,76.07,0.64,16397
2006-01-06,ShippingTransportation,69231000,1277915000,76.07,76.63,75.61,75.61,-0.46,13859
2006-01-09,ShippingTransportation,87484000,1588519000,75.61,76.58,75.61,75.87,0.26,16358
2006-01-10,ShippingTransportation,100792000,1614475000,75.87,76.69,75.87,76.44,0.57,15874
2006-01-11,ShippingTransportation,87765000,1529794000,76.44,76.95,76.26,76.95,0.51,16637
2006-01-12,ShippingTransportation,168017000,3226769000,76.95,78.58,76.95,77.86,0.91,30440
2006-01-13,ShippingTransportation,93636000,1649328000,77.86,78.35,77.45,77.57,-0.29,17652
2006-01-16,ShippingTransportation,61298000,1092392000,77.57,78.07,77.42,77.43,-0.14,12320
2006-01-17,ShippingTransportation,81205000,1540685000,77.43,77.53,76.18,76.21,-1.22,16891
2006-01-18,ShippingTransportation,94365000,1697352000,76.21,76.21,73.7,73.7,-2.51,19093
2006-01-19,ShippingTransportation,55854000,956808000,73.7,74.46,73.44,74.38,0.68,11807
2006-01-20,ShippingTransportation,36708000,634000000,74.38,74.89,73.64,73.64,-0.74,8337
2006-01-23,ShippingTransportation,58943000,1001866000,73.64,73.64,71.57,71.57,-2.07,11809
2006-01-24,ShippingTransportation,51614000,854018000,71.57,72.88,71.57,72.88,1.31,9380
2006-01-25,ShippingTransportation,49792000,806577000,72.88,73.29,72.65,73.29,0.41,10463
2006-02-03,ShippingTransportation,79571000,1388091000,73.29,74.31,72.7,74.06,0.77,15872
2006-02-06,ShippingTransportation,121016000,2473869000,74.06,76.65,73.92,76.65,2.59,27715
2006-02-07,ShippingTransportation,113671000,2456278000,76.65,77.25,76.08,76.13,-0.52,24049
