資料日期,代號,名稱,收盤,漲跌,開盤,最高,最低,成交股數,成交金額,成交筆數,最後買價,最後賣價,發行股數,次日漲停價,次日跌停價
"1120426","00679B","元大美債20年","32.76","+0.26","32.70","32.79","32.70","26125000","855665930","7672","32.76","32.77","2499692000","9999.95","0.01"
"1120426","00687B","國泰20年美債","33.94","+0.33","33.85","33.95","33.85","8618000","292196010","1204","33.93","33.94","483787000","9999.95","0.01"
"1120426","00694B","富邦美債1-3","38.89","+0.16","38.85","38.93","38.85","166000","6454930","13","38.86","38.87","108576000","9999.95","0.01"
"1120426","00695B","富邦美債7-10","35.39","+0.29","35.41","35.41","35.35","1855000","65621850","59","35.38","35.39","22186000","9999.95","0.01"
"1120426","00696B","富邦美債20年","34.42","+0.35","34.32","34.44","34.32","2332000","80199540","426","34.41","34.42","638181000","9999.95","0.01"
"1120426","00697B","元大美債7-10","36.60","+0.25","36.59","36.62","36.58","183000","6697430","46","36.60","36.61","14212000","9999.95","0.01"
"1120426","00718B","富邦中國政策債","20.10","+0.01","20.06","20.11","20.06","159000","3195810","9","20.05","20.11","620501000","9999.95","0.01"
"1120426","00719B","元大美債1-3","30.71","+0.12","30.66","30.72","30.66","84000","2579320","52","30.71","30.72","207014000","9999.95","0.01"
"1120426","00720B","元大投資級公司債","34.88","+0.17","34.84","34.89","34.81","10890000","379549990","2991","34.87","34.88","1777109000","9999.95","0.01"
"1120426","00721B","元大中國債3-5","45.52","-0.05","45.61","45.61","45.52","52000","2367140","3","45.50","45.52","4622000","9999.95","0.01"
"1120426","00722B","群益15年IG電信債","37.98","+0.14","37.97","38.00","37.93","739000","28068840","136","37.97","37.98","1023239000","9999.95","0.01"
"1120426","00723B","群益15年IG科技債","34.09","+0.19","34.15","34.15","34.06","113000","3856430","14","34.09","34.11","1254083000","9999.95","0.01"
"1120426","00724B","群益10年IG金融債","33.57","+0.13","33.53","33.58","33.51","723000","24266540","75","33.56","33.57","2533775000","9999.95","0.01"
"1120426","00725B","國泰投資級公司債","36.66","+0.16","36.61","36.67","36.61","3400000","124569540","675","36.65","36.66","1893706000","9999.95","0.01"
"1120426","00726B","國泰5Y+新興債","33.54","+0.04","33.52","33.54","33.49","315000","10559090","44","33.53","33.54","1128989000","9999.95","0.01"
"1120426","00727B","國泰1-5Y非投等債","37.12","+0.02","37.07","37.12","37.07","374000","13878200","36","37.11","37.12","96689000","9999.95","0.01"
"1120426","00734B","台新JPM新興債","15.70","+0.07","15.71","15.71","15.69","1005000","15778650","26","15.68","15.69","30479000","9999.95","0.01"
"1120426","00740B","富邦全球投等債","39.38","+0.22","39.30","39.40","39.29","1152000","45356310","126","39.38","39.39","900471000","9999.95","0.01"
"1120426","00741B","富邦全球非投等債","35.88","+0.07","35.82","35.88","35.82","125000","4482930","19","35.84","35.88","11128000","9999.95","0.01"
"1120426","00744B","國泰中國政金債5+","43.33","-0.03","43.28","43.33","43.28","102000","4419610","4","43.32","43.33","25228000","9999.95","0.01"
"1120426","00746B","富邦A級公司債","37.03","+0.26","36.84","37.06","36.84","140000","5183850","30","37.00","37.03","1896464000","9999.95","0.01"
"1120426","00749B","凱基新興債10+","31.85","+0.13","31.90","31.93","31.85","112000","3573530","12","31.90","31.94","942500000","9999.95","0.01"
"1120426","00750B","凱基科技債10+","35.21","+0.30","35.15","35.21","35.15","101000","3556150","3","35.13","35.19","125500000","9999.95","0.01"
"1120426","00751B","元大AAA至A公司債","35.64","+0.19","35.57","35.67","35.57","6852000","244165650","1936","35.63","35.64","2170103000","9999.95","0.01"
"1120426","00754B","群益AAA-AA公司債","37.93","+0.20","37.74","37.93","37.74","233000","8817930","33","37.92","37.93","320900000","9999.95","0.01"
"1120426","00755B","群益15年IG公用債","35.42","+0.22","35.40","35.44","35.40","139000","4924330","17","35.41","35.44","142230000","9999.95","0.01"
"1120426","00756B","群益15年EM主權債","33.28","+0.30","33.21","33.28","33.20","232000","7716260","32","33.28","33.30","1107300000","9999.95","0.01"
"1120426","00758B","復華能源債","52.85","+0.40","52.85","52.85","52.85","100000","5285000","2","52.80","52.90","5525000","9999.95","0.01"
"1120426","00759B","復華製藥債","58.35","+0.55","58.35","58.35","58.35","100000","5835000","2","58.20","58.35","48025000","9999.95","0.01"
