資料日期,代號,名稱,收盤,漲跌,開盤,最高,最低,成交股數,成交金額,成交筆數,最後買價,最後賣價,發行股數,次日漲停價,次日跌停價
"1120410","00679B","元大美債20年","32.73","-0.16","32.77","32.77","32.70","30672000","1004024660","10756","32.72","32.73","2156692000","9999.95","0.01"
"1120410","00687B","國泰20年美債","34.34","-0.16","34.33","34.39","34.29","6871000","235864980","1314","34.33","34.34","334787000","9999.95","0.01"
"1120410","00694B","富邦美債1-3","38.66","-0.07","38.64","38.68","38.64","194000","7499950","12","38.65","38.66","114076000","9999.95","0.01"
"1120410","00695B","富邦美債7-10","35.22","-0.13","35.20","35.22","35.20","158000","5563640","12","35.22","35.23","22686000","9999.95","0.01"
"1120410","00696B","富邦美債20年","34.70","-0.18","34.64","34.71","34.63","1825000","63299590","319","34.69","34.70","655181000","9999.95","0.01"
"1120410","00697B","元大美債7-10","36.30","-0.17","36.18","36.30","36.18","175000","6347460","54","36.28","36.30","13712000","9999.95","0.01"
"1120410","00718B","富邦中國政策債","20.00","+0.04","19.96","20.00","19.96","153000","3059930","5","19.96","20.00","620501000","9999.95","0.01"
"1120410","00719B","元大美債1-3","30.73","-0.05","30.75","30.75","30.72","185000","5685770","73","30.73","30.74","213014000","9999.95","0.01"
"1120410","00720B","元大投資級公司債","35.27","-0.17","35.37","35.37","35.26","14861000","524678800","5397","35.26","35.27","1605109000","9999.95","0.01"
"1120410","00721B","元大中國債3-5","45.30","-0.12","45.65","45.65","45.30","51000","2310650","2","45.25","45.30","4622000","9999.95","0.01"
"1120410","00722B","群益15年IG電信債","38.44","-0.15","38.59","38.59","38.40","590000","22680410","86","38.43","38.44","991239000","9999.95","0.01"
"1120410","00723B","群益15年IG科技債","34.24","-0.14","34.25","34.25","34.24","105000","3596240","9","34.24","34.29","1254083000","9999.95","0.01"
"1120410","00724B","群益10年IG金融債","33.61","-0.14","33.75","33.80","33.58","1302000","43757560","118","33.60","33.61","2503275000","9999.95","0.01"
"1120410","00725B","國泰投資級公司債","37.00","-0.06","36.88","37.00","36.88","8393000","310093340","1148","36.99","37.00","1846206000","9999.95","0.01"
"1120410","00726B","國泰5Y+新興債","33.78","+0.07","33.82","33.82","33.76","289000","9761120","48","33.77","33.78","1127989000","9999.95","0.01"
"1120410","00727B","國泰1-5Y非投等債","37.29","-0.04","37.26","37.30","37.26","129000","4808920","15","37.29","37.30","88689000","9999.95","0.01"
"1120410","00734B","台新JPM新興債","15.84","-0.08","15.92","15.92","15.83","1094000","17332030","51","15.83","15.84","29979000","9999.95","0.01"
"1120410","00740B","富邦全球投等債","39.73","-0.14","39.83","39.83","39.63","1210000","48043650","142","39.73","39.74","897471000","9999.95","0.01"
"1120410","00741B","富邦全球非投等債","36.00","-0.04","35.80","36.02","35.80","130000","4681250","11","36.00","36.04","8628000","9999.95","0.01"
"1120410","00744B","國泰中國政金債5+","43.04","-0.05","42.95","43.06","42.95","105000","4519150","6","42.98","43.05","25228000","9999.95","0.01"
"1120410","00746B","富邦A級公司債","37.06","-0.21","37.01","37.17","37.00","135000","5006200","27","37.09","37.13","1868964000","9999.95","0.01"
"1120410","00749B","凱基新興債10+","32.10","-0.08","32.12","32.14","32.00","124000","3983390","16","32.10","32.13","942500000","9999.95","0.01"
"1120410","00750B","凱基科技債10+","35.30","-0.07","35.30","35.30","35.30","100000","3530000","2","35.17","35.26","125500000","9999.95","0.01"
"1120410","00751B","元大AAA至A公司債","35.45","-0.12","35.51","35.53","35.40","7739000","274324350","2320","35.44","35.45","2042103000","9999.95","0.01"
"1120410","00754B","群益AAA-AA公司債","37.73","-0.14","37.53","37.73","37.53","131000","4937100","20","37.67","37.73","321900000","9999.95","0.01"
"1120410","00755B","群益15年IG公用債","35.18","-0.21","35.07","35.19","35.07","506000","17790080","23","35.18","35.19","148730000","9999.95","0.01"
"1120410","00756B","群益15年EM主權債","33.18","-0.02","33.18","33.36","33.05","169000","5602500","54","33.17","33.19","1107300000","9999.95","0.01"
"1120410","00758B","復華能源債","52.85","+0.20","52.85","52.85","52.85","100000","5285000","2","52.80","52.90","5525000","9999.95","0.01"
"1120410","00759B","復華製藥債","58.15","0.00","58.00","58.15","58.00","120000","6975000","3","58.00","58.15","48525000","9999.95","0.01"
"1120410","00760B","復華新興企業債","52.95","-0.05","53.00","53.00","52.90","571000","30233000","37","52.95","53.00","348020000","9999.95","0.01"
"1120410","00761B","國泰A級公司債","37.74","-0.14","37.81","37.81","37.70","628000","23701240","161","37.73","37.74","2135589000","9999.95","0.01"
"1120410","00764B","群益25年美債","34.25","-0.13","34.17","34.27","34.17","189000","6472500","26","34.25","34.26","679000000","9999.95","0.01"
"1120410","00765B","群益中國政金債","39.16","-0.05","39.21","39.21","39.16","102000","3994420","4","39.13","39.19","1500000","9999.95","0.01"
"1120410","00768B","復華20年美債","57.75","-0.45","57.65","57.80","57.65","128000","7392150","8","57.70","57.80","296100000","9999.95","0.01"
"1120410","00772B","中信高評級公司債","36.20","-0.14","36.25","36.26","36.15","14797000","535599680","5274","36.19","36.20","2432290000","9999.95","0.01"
"1120410","00773B","中信優先金融債","35.88","-0.20","35.90","35.95","35.84","5443000","195221420","1171","35.87","35.88","2115290000","9999.95","0.01"
"1120410","00777B","凱基AAA至A公司債","35.68","-0.22","35.60","35.68","35.60","101000","3603600","3","35.62","35.67","1108150000","9999.95","0.01"
"1120410","00778B","凱基金融債20+","35.25","-0.06","35.31","35.31","35.25","101000","3560310","3","35.20","35.24","1288150000","9999.95","0.01"
"1120410","00779B","凱基美債25+","34.40","-0.21","34.32","34.40","34.29","112000","3852350","7","34.41","34.43","709650000","9999.95","0.01"
"1120410","00780B","國泰A級金融債","35.85","-0.09","35.74","35.90","35.74","738000","26450740","141","35.85","35.86","249602000","9999.95","0.01"
"1120410","00781B","國泰A級科技債","33.72","-0.10","33.67","33.72","33.67","126000","4246070","9","33.68","33.72","3836000","9999.95","0.01"
"1120410","00782B","國泰A級公用債","33.93","+0.18","33.64","33.98","33.61","212000","7195390","48","33.93","33.95","6467000","9999.95","0.01"
"1120410","00784B","富邦中國投等債","36.50","+0.04","36.50","36.50","36.50","100000","3650000","4","36.45","36.57","2993000","9999.95","0.01"
"1120410","00785B","富邦金融投等債","34.75","-0.04","34.80","34.80","34.75","100000","3477500","4","34.75","34.76","754466000","9999.95","0.01"
"1120410","00786B","元大10年IG銀行債","33.34","-0.10","33.36","33.36","33.32","226000","7536880","14","33.33","33.34","10566000","9999.95","0.01"
"1120410","00787B","元大10年IG醫療債","35.31","-0.23","35.31","35.33","35.30","240000","8476750","24","35.30","35.31","7806000","9999.95","0.01"
"1120410","00788B","元大10年IG電能債","32.91","-0.14","32.87","32.92","32.87","356000","11713180","45","32.90","32.91","8706000","9999.95","0.01"
"1120410","00789B","復華公司債A3","53.30","-0.20","53.40","53.40","53.20","507000","27047550","6","53.25","53.30","70600000","9999.95","0.01"
"1120410","00790B","復華次順位金融債","52.40","-0.20","52.40","52.40","52.40","100000","5240000","2","52.10","52.55","2100000","9999.95","0.01"
"1120410","00791B","復華信用債1-5","52.65","-0.10","52.65","52.65","52.65","100000","5265000","4","52.45","52.70","254100000","9999.95","0.01"
"1120410","00792B","群益A級公司債","34.04","-0.13","33.98","34.04","33.98","124000","4220720","5","34.02","34.04","992115000","9999.95","0.01"
"1120410","00793B","群益AAA-A醫療債","34.12","-0.08","34.12","34.12","34.12","100000","3412000","2","34.07","34.14","3526000","9999.95","0.01"
"1120410","00794B","群益7+中國政金債","40.02","+0.03","40.04","40.08","40.02","113000","4522730","8","40.01","40.04","37687000","9999.95","0.01"
"1120410","00795B","中信美國公債20年","33.26","-0.17","33.33","33.33","33.21","2116000","70355370","410","33.26","33.27","344598000","9999.95","0.01"
